id,url,GED,hitSmiles,qrySmiles,tanimoto_gen_vs_to_buy,total_score,BXPC3_classifier,CAPAN_classifier,Custom_alerts,MW,raw_BXPC3_classifier,raw_CAPAN_classifier,raw_MW,valid,qryInchis,inchi_to_buy
MCULE-9681315168,https://mcule.com/MCULE-9681315168/,,N1C2C=C(C=CC=2SC2C=CC=CC=2C=1CC)C(NCCCC)=O,CCC1=Nc2cc(C(=O)NCCOc3c(C)cccc3)ccc2Sc2c1cccc2,0.8762886597938144,0.99240017,0.98793066,0.99603474,1.0,1.0,1.0,0.0,338.476,1,"InChI=1S/C25H24N2O2S/c1-3-20-19-9-5-7-11-23(19)30-24-13-12-18(16-21(24)27-20)25(28)26-14-15-29-22-10-6-4-8-17(22)2/h4-13,16H,3,14-15H2,1-2H3,(H,26,28)","InChI=1S/C20H22N2OS/c1-3-5-12-21-20(23)14-10-11-19-17(13-14)22-16(4-2)15-8-6-7-9-18(15)24-19/h6-11,13H,3-5,12H2,1-2H3,(H,21,23)"
MCULE-2326121181,https://mcule.com/MCULE-2326121181/,,N1C2C=C(C=CC=2SC2C=CC=CC=2C=1CC)C(NCCCOC(C)C)=O,CCC1=Nc2cc(C(=O)NCCOc3c(C)cccc3)ccc2Sc2c1cccc2,0.8720538720538721,0.9698787,0.9638649,0.9554058,1.0,1.0,0.86,0.089090906,382.529,1,"InChI=1S/C25H24N2O2S/c1-3-20-19-9-5-7-11-23(19)30-24-13-12-18(16-21(24)27-20)25(28)26-14-15-29-22-10-6-4-8-17(22)2/h4-13,16H,3,14-15H2,1-2H3,(H,26,28)","InChI=1S/C22H26N2O2S/c1-4-18-17-8-5-6-9-20(17)27-21-11-10-16(14-19(21)24-18)22(25)23-12-7-13-26-15(2)3/h5-6,8-11,14-15H,4,7,12-13H2,1-3H3,(H,23,25)"
MCULE-9301248301,https://mcule.com/MCULE-9301248301/,,N1C2C=C(C=CC=2SC2C=CC(Cl)=CC=2C=1CC)C(=O)NCC1=CC=CC=C1OC,CCC1=Nc2cc(C(=O)NCCOc3c(C)cccc3)ccc2Sc2c1cccc2,0.8694968553459119,0.9062657,0.8534572,0.95432323,1.0,1.0,0.67,0.09,436.964,1,"InChI=1S/C25H24N2O2S/c1-3-20-19-9-5-7-11-23(19)30-24-13-12-18(16-21(24)27-20)25(28)26-14-15-29-22-10-6-4-8-17(22)2/h4-13,16H,3,14-15H2,1-2H3,(H,26,28)","InChI=1S/C24H21ClN2O2S/c1-3-19-18-13-17(25)9-11-22(18)30-23-10-8-15(12-20(23)27-19)24(28)26-14-16-6-4-5-7-21(16)29-2/h4-13H,3,14H2,1-2H3,(H,26,28)"
ZINC000009608354,ZINC000009608354,3.0,CCC1=Nc2cc(C(=O)NCCCc3ccccc3)ccc2Sc4ccc(Br)cc41,CCC1=Nc2cc(C(=O)NCCOc3c(C)cccc3)ccc2Sc2c1cccc2,0.547945205479452,0.8791336,0.88917464,0.7512408,1.0,1.0,0.71,0.16,479.443,1,"InChI=1S/C25H24N2O2S/c1-3-20-19-9-5-7-11-23(19)30-24-13-12-18(16-21(24)27-20)25(28)26-14-15-29-22-10-6-4-8-17(22)2/h4-13,16H,3,14-15H2,1-2H3,(H,26,28)","InChI=1S/C25H23BrN2OS/c1-2-21-20-16-19(26)11-13-23(20)30-24-12-10-18(15-22(24)28-21)25(29)27-14-6-9-17-7-4-3-5-8-17/h3-5,7-8,10-13,15-16H,2,6,9,14H2,1H3,(H,27,29)"
MCULE-4298234344,https://mcule.com/MCULE-4298234344/,,N1C2C=C(C=CC=2SC2C=CC=CC=2C=1CCC)C(=O)NCC1=CC=C(C=C1)OC,CCC1=Nc2cc(C(=O)NCCOc3c(C)cccc3)ccc2Sc2c1cccc2,0.8885245901639345,0.969992,0.95449746,0.9795346,1.0,1.0,0.83,0.06,416.546,1,"InChI=1S/C25H24N2O2S/c1-3-20-19-9-5-7-11-23(19)30-24-13-12-18(16-21(24)27-20)25(28)26-14-15-29-22-10-6-4-8-17(22)2/h4-13,16H,3,14-15H2,1-2H3,(H,26,28)","InChI=1S/C25H24N2O2S/c1-3-6-21-20-7-4-5-8-23(20)30-24-14-11-18(15-22(24)27-21)25(28)26-16-17-9-12-19(29-2)13-10-17/h4-5,7-15H,3,6,16H2,1-2H3,(H,26,28)"
MCULE-1253350417,https://mcule.com/MCULE-1253350417/,,N1C2C=C(C=CC=2SC2C=CC=CC=2C=1CCC)C(=O)NCC1=CC=CC=C1OC,CCC1=Nc2cc(C(=O)NCCOc3c(C)cccc3)ccc2Sc2c1cccc2,0.8991869918699187,0.95218784,0.95449746,0.9011868,1.0,1.0,0.83,0.12,416.546,1,"InChI=1S/C25H24N2O2S/c1-3-20-19-9-5-7-11-23(19)30-24-13-12-18(16-21(24)27-20)25(28)26-14-15-29-22-10-6-4-8-17(22)2/h4-13,16H,3,14-15H2,1-2H3,(H,26,28)","InChI=1S/C25H24N2O2S/c1-3-8-20-19-10-5-7-12-23(19)30-24-14-13-17(15-21(24)27-20)25(28)26-16-18-9-4-6-11-22(18)29-2/h4-7,9-15H,3,8,16H2,1-2H3,(H,26,28)"
MCULE-2991428382,https://mcule.com/MCULE-2991428382/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1CC)C(=O)NCC1=CC=CC=C1OC,CCC1=Nc2cc(C(=O)NCCOc3c(C)cccc3)ccc2Sc2c1cccc2,0.8819776714513556,0.94966793,0.9284339,0.95432323,1.0,1.0,0.77,0.09,416.546,1,"InChI=1S/C25H24N2O2S/c1-3-20-19-9-5-7-11-23(19)30-24-13-12-18(16-21(24)27-20)25(28)26-14-15-29-22-10-6-4-8-17(22)2/h4-13,16H,3,14-15H2,1-2H3,(H,26,28)","InChI=1S/C25H24N2O2S/c1-4-20-19-13-16(2)9-11-23(19)30-24-12-10-17(14-21(24)27-20)25(28)26-15-18-7-5-6-8-22(18)29-3/h5-14H,4,15H2,1-3H3,(H,26,28)"
MCULE-9286432657,https://mcule.com/MCULE-9286432657/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1CC)C(=O)NCC1=CC=C(C=C1)OC,CCC1=Nc2cc(C(=O)NCCOc3c(C)cccc3)ccc2Sc2c1cccc2,0.8725806451612903,0.945596,0.9335762,0.9232107,1.0,1.0,0.78,0.11,416.546,1,"InChI=1S/C25H24N2O2S/c1-3-20-19-9-5-7-11-23(19)30-24-13-12-18(16-21(24)27-20)25(28)26-14-15-29-22-10-6-4-8-17(22)2/h4-13,16H,3,14-15H2,1-2H3,(H,26,28)","InChI=1S/C25H24N2O2S/c1-4-21-20-13-16(2)5-11-23(20)30-24-12-8-18(14-22(24)27-21)25(28)26-15-17-6-9-19(29-3)10-7-17/h5-14H,4,15H2,1-3H3,(H,26,28)"
ZINC000004930486,ZINC000004930486,3.0,CCCC1=Nc2cc(C(=O)NCCCc3ccccc3)ccc2Sc4ccccc41,CCC1=Nc2cc(C(=O)NCCOc3c(C)cccc3)ccc2Sc2c1cccc2,0.5352112676056338,0.9411403,0.90400314,0.9795346,1.0,1.0,0.73,0.06,414.574,1,"InChI=1S/C25H24N2O2S/c1-3-20-19-9-5-7-11-23(19)30-24-13-12-18(16-21(24)27-20)25(28)26-14-15-29-22-10-6-4-8-17(22)2/h4-13,16H,3,14-15H2,1-2H3,(H,26,28)","InChI=1S/C26H26N2OS/c1-2-9-22-21-13-6-7-14-24(21)30-25-16-15-20(18-23(25)28-22)26(29)27-17-8-12-19-10-4-3-5-11-19/h3-7,10-11,13-16,18H,2,8-9,12,17H2,1H3,(H,27,29)"
ZINC000004930405,ZINC000004930405,3.0,CCC1=Nc2cc(C(=O)NCCCc3ccccc3)ccc2Sc4ccc(C)cc41,CCC1=Nc2cc(C(=O)NCCOc3c(C)cccc3)ccc2Sc2c1cccc2,0.6,0.8645324,0.9229263,0.63474333,1.0,1.0,0.76,0.18,414.574,1,"InChI=1S/C25H24N2O2S/c1-3-20-19-9-5-7-11-23(19)30-24-13-12-18(16-21(24)27-20)25(28)26-14-15-29-22-10-6-4-8-17(22)2/h4-13,16H,3,14-15H2,1-2H3,(H,26,28)","InChI=1S/C26H26N2OS/c1-3-22-21-16-18(2)11-13-24(21)30-25-14-12-20(17-23(25)28-22)26(29)27-15-7-10-19-8-5-4-6-9-19/h4-6,8-9,11-14,16-17H,3,7,10,15H2,1-2H3,(H,27,29)"
MCULE-9865938357,https://mcule.com/MCULE-9865938357/,,N1C2C=C(C=CC=2SC2C=CC=CC=2C=1CCC)C(NCCC1C=CC(=CC=1)OCC)=O,CCC1=Nc2cc(C(=O)NCCOc3c(C)cccc3)ccc2Sc2c1cccc2,0.8923327895595432,0.924496,0.8723789,0.9881202,1.0,1.0,0.69,0.04,444.6,1,"InChI=1S/C25H24N2O2S/c1-3-20-19-9-5-7-11-23(19)30-24-13-12-18(16-21(24)27-20)25(28)26-14-15-29-22-10-6-4-8-17(22)2/h4-13,16H,3,14-15H2,1-2H3,(H,26,28)","InChI=1S/C27H28N2O2S/c1-3-7-23-22-8-5-6-9-25(22)32-26-15-12-20(18-24(26)29-23)27(30)28-17-16-19-10-13-21(14-11-19)31-4-2/h5-6,8-15,18H,3-4,7,16-17H2,1-2H3,(H,28,30)"
MCULE-2354057686,https://mcule.com/MCULE-2354057686/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1CC)C(NCCC1C=CC(=CC=1)OCC)=O,CCC1=Nc2cc(C(=O)NCCOc3c(C)cccc3)ccc2Sc2c1cccc2,0.8778135048231511,0.876733,0.80870515,0.94064903,1.0,1.0,0.63,0.1,444.6,1,"InChI=1S/C25H24N2O2S/c1-3-20-19-9-5-7-11-23(19)30-24-13-12-18(16-21(24)27-20)25(28)26-14-15-29-22-10-6-4-8-17(22)2/h4-13,16H,3,14-15H2,1-2H3,(H,26,28)","InChI=1S/C27H28N2O2S/c1-4-23-22-16-18(3)6-12-25(22)32-26-13-9-20(17-24(26)29-23)27(30)28-15-14-19-7-10-21(11-8-19)31-5-2/h6-13,16-17H,4-5,14-15H2,1-3H3,(H,28,30)"
MCULE-9872399404,https://mcule.com/MCULE-9872399404/,,N1C2C=C(C=CC=2SC2C=CC=CC=2C=1CC)C(=O)NCC(OC)OC,CCC1=Nc2cc(C(=O)NCCOc3cc(C)ccc3)ccc2Sc2c1cccc2,0.8868243243243243,0.0,0.93837357,0.97319597,0.0,1.0,0.79,0.07,370.474,1,"InChI=1S/C25H24N2O2S/c1-3-21-20-9-4-5-10-23(20)30-24-12-11-18(16-22(24)27-21)25(28)26-13-14-29-19-8-6-7-17(2)15-19/h4-12,15-16H,3,13-14H2,1-2H3,(H,26,28)","InChI=1S/C20H22N2O3S/c1-4-15-14-7-5-6-8-17(14)26-18-10-9-13(11-16(18)22-15)20(23)21-12-19(24-2)25-3/h5-11,19H,4,12H2,1-3H3,(H,21,23)"
MCULE-9681315168,https://mcule.com/MCULE-9681315168/,,N1C2C=C(C=CC=2SC2C=CC=CC=2C=1CC)C(NCCCC)=O,CCC1=Nc2cc(C(=O)NCCOc3cc(C)ccc3)ccc2Sc2c1cccc2,0.8869565217391304,0.99240017,0.98793066,0.99603474,1.0,1.0,1.0,0.0,338.476,1,"InChI=1S/C25H24N2O2S/c1-3-21-20-9-4-5-10-23(20)30-24-12-11-18(16-22(24)27-21)25(28)26-13-14-29-19-8-6-7-17(2)15-19/h4-12,15-16H,3,13-14H2,1-2H3,(H,26,28)","InChI=1S/C20H22N2OS/c1-3-5-12-21-20(23)14-10-11-19-17(13-14)22-16(4-2)15-8-6-7-9-18(15)24-19/h6-11,13H,3-5,12H2,1-2H3,(H,21,23)"
MCULE-3588716120,https://mcule.com/MCULE-3588716120/,,N1C2C=C(C=CC=2SC2C=CC=CC=2C=1CCC)C(NCCC)=O,CCC1=Nc2cc(C(=O)NCCOc3cc(C)ccc3)ccc2Sc2c1cccc2,0.8735042735042735,0.9685936,0.95449746,0.97319597,1.0,1.0,0.83,0.07,338.476,1,"InChI=1S/C25H24N2O2S/c1-3-21-20-9-4-5-10-23(20)30-24-12-11-18(16-22(24)27-21)25(28)26-13-14-29-19-8-6-7-17(2)15-19/h4-12,15-16H,3,13-14H2,1-2H3,(H,26,28)","InChI=1S/C20H22N2OS/c1-3-7-16-15-8-5-6-9-18(15)24-19-11-10-14(13-17(19)22-16)20(23)21-12-4-2/h5-6,8-11,13H,3-4,7,12H2,1-2H3,(H,21,23)"
MCULE-6742382703,https://mcule.com/MCULE-6742382703/,,N1C2C=C(C=CC=2SC2C=CC=CC=2C=1CC)C(=O)NC(C)CC,CCC1=Nc2cc(C(=O)NCCOc3cc(C)ccc3)ccc2Sc2c1cccc2,0.8732876712328768,0.87565285,0.796008,0.97319597,1.0,1.0,0.62,0.07,338.476,1,"InChI=1S/C25H24N2O2S/c1-3-21-20-9-4-5-10-23(20)30-24-12-11-18(16-22(24)27-21)25(28)26-13-14-29-19-8-6-7-17(2)15-19/h4-12,15-16H,3,13-14H2,1-2H3,(H,26,28)","InChI=1S/C20H22N2OS/c1-4-13(3)21-20(23)14-10-11-19-17(12-14)22-16(5-2)15-8-6-7-9-18(15)24-19/h6-13H,4-5H2,1-3H3,(H,21,23)"
MCULE-2326121181,https://mcule.com/MCULE-2326121181/,,N1C2C=C(C=CC=2SC2C=CC=CC=2C=1CC)C(NCCCOC(C)C)=O,CCC1=Nc2cc(C(=O)NCCOc3cc(C)ccc3)ccc2Sc2c1cccc2,0.8824531516183987,0.9698787,0.9638649,0.9554058,1.0,1.0,0.86,0.089090906,382.529,1,"InChI=1S/C25H24N2O2S/c1-3-21-20-9-4-5-10-23(20)30-24-12-11-18(16-22(24)27-21)25(28)26-13-14-29-19-8-6-7-17(2)15-19/h4-12,15-16H,3,13-14H2,1-2H3,(H,26,28)","InChI=1S/C22H26N2O2S/c1-4-18-17-8-5-6-9-20(17)27-21-11-10-16(14-19(21)24-18)22(25)23-12-7-13-26-15(2)3/h5-6,8-11,14-15H,4,7,12-13H2,1-3H3,(H,23,25)"
ZINC000009608354,ZINC000009608354,3.0,CCC1=Nc2cc(C(=O)NCCCc3ccccc3)ccc2Sc4ccc(Br)cc41,CCC1=Nc2cc(C(=O)NCCOc3cc(C)ccc3)ccc2Sc2c1cccc2,0.5540540540540541,0.8791336,0.88917464,0.7512408,1.0,1.0,0.71,0.16,479.443,1,"InChI=1S/C25H24N2O2S/c1-3-21-20-9-4-5-10-23(20)30-24-12-11-18(16-22(24)27-21)25(28)26-13-14-29-19-8-6-7-17(2)15-19/h4-12,15-16H,3,13-14H2,1-2H3,(H,26,28)","InChI=1S/C25H23BrN2OS/c1-2-21-20-16-19(26)11-13-23(20)30-24-12-10-18(15-22(24)28-21)25(29)27-14-6-9-17-7-4-3-5-8-17/h3-5,7-8,10-13,15-16H,2,6,9,14H2,1H3,(H,27,29)"
MCULE-4298234344,https://mcule.com/MCULE-4298234344/,,N1C2C=C(C=CC=2SC2C=CC=CC=2C=1CCC)C(=O)NCC1=CC=C(C=C1)OC,CCC1=Nc2cc(C(=O)NCCOc3cc(C)ccc3)ccc2Sc2c1cccc2,0.8956953642384106,0.969992,0.95449746,0.9795346,1.0,1.0,0.83,0.06,416.546,1,"InChI=1S/C25H24N2O2S/c1-3-21-20-9-4-5-10-23(20)30-24-12-11-18(16-22(24)27-21)25(28)26-13-14-29-19-8-6-7-17(2)15-19/h4-12,15-16H,3,13-14H2,1-2H3,(H,26,28)","InChI=1S/C25H24N2O2S/c1-3-6-21-20-7-4-5-8-23(20)30-24-14-11-18(15-22(24)27-21)25(28)26-16-17-9-12-19(29-2)13-10-17/h4-5,7-15H,3,6,16H2,1-2H3,(H,26,28)"
MCULE-1253350417,https://mcule.com/MCULE-1253350417/,,N1C2C=C(C=CC=2SC2C=CC=CC=2C=1CCC)C(=O)NCC1=CC=CC=C1OC,CCC1=Nc2cc(C(=O)NCCOc3cc(C)ccc3)ccc2Sc2c1cccc2,0.875605815831987,0.95218784,0.95449746,0.9011868,1.0,1.0,0.83,0.12,416.546,1,"InChI=1S/C25H24N2O2S/c1-3-21-20-9-4-5-10-23(20)30-24-12-11-18(16-22(24)27-21)25(28)26-13-14-29-19-8-6-7-17(2)15-19/h4-12,15-16H,3,13-14H2,1-2H3,(H,26,28)","InChI=1S/C25H24N2O2S/c1-3-8-20-19-10-5-7-12-23(19)30-24-14-13-17(15-21(24)27-20)25(28)26-16-18-9-4-6-11-22(18)29-2/h4-7,9-15H,3,8,16H2,1-2H3,(H,26,28)"
MCULE-9286432657,https://mcule.com/MCULE-9286432657/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1CC)C(=O)NCC1=CC=C(C=C1)OC,CCC1=Nc2cc(C(=O)NCCOc3cc(C)ccc3)ccc2Sc2c1cccc2,0.8825448613376835,0.945596,0.9335762,0.9232107,1.0,1.0,0.78,0.11,416.546,1,"InChI=1S/C25H24N2O2S/c1-3-21-20-9-4-5-10-23(20)30-24-12-11-18(16-22(24)27-21)25(28)26-13-14-29-19-8-6-7-17(2)15-19/h4-12,15-16H,3,13-14H2,1-2H3,(H,26,28)","InChI=1S/C25H24N2O2S/c1-4-21-20-13-16(2)5-11-23(20)30-24-12-8-18(14-22(24)27-21)25(28)26-15-17-6-9-19(29-3)10-7-17/h5-14H,4,15H2,1-3H3,(H,26,28)"
ZINC000004930486,ZINC000004930486,3.0,CCCC1=Nc2cc(C(=O)NCCCc3ccccc3)ccc2Sc4ccccc41,CCC1=Nc2cc(C(=O)NCCOc3cc(C)ccc3)ccc2Sc2c1cccc2,0.5416666666666666,0.9411403,0.90400314,0.9795346,1.0,1.0,0.73,0.06,414.574,1,"InChI=1S/C25H24N2O2S/c1-3-21-20-9-4-5-10-23(20)30-24-12-11-18(16-22(24)27-21)25(28)26-13-14-29-19-8-6-7-17(2)15-19/h4-12,15-16H,3,13-14H2,1-2H3,(H,26,28)","InChI=1S/C26H26N2OS/c1-2-9-22-21-13-6-7-14-24(21)30-25-16-15-20(18-23(25)28-22)26(29)27-17-8-12-19-10-4-3-5-11-19/h3-7,10-11,13-16,18H,2,8-9,12,17H2,1H3,(H,27,29)"
ZINC000004930405,ZINC000004930405,3.0,CCC1=Nc2cc(C(=O)NCCCc3ccccc3)ccc2Sc4ccc(C)cc41,CCC1=Nc2cc(C(=O)NCCOc3cc(C)ccc3)ccc2Sc2c1cccc2,0.6521739130434783,0.8645324,0.9229263,0.63474333,1.0,1.0,0.76,0.18,414.574,1,"InChI=1S/C25H24N2O2S/c1-3-21-20-9-4-5-10-23(20)30-24-12-11-18(16-22(24)27-21)25(28)26-13-14-29-19-8-6-7-17(2)15-19/h4-12,15-16H,3,13-14H2,1-2H3,(H,26,28)","InChI=1S/C26H26N2OS/c1-3-22-21-16-18(2)11-13-24(21)30-25-14-12-20(17-23(25)28-22)26(29)27-15-7-10-19-8-5-4-6-9-19/h4-6,8-9,11-14,16-17H,3,7,10,15H2,1-2H3,(H,27,29)"
ZINC000004712593,ZINC000004712593,2.0,CCC1=Nc2cc(C(=O)NCCc3cccc(C)c3)ccc2Sc4ccc(C)cc41,CCC1=Nc2cc(C(=O)NCCOc3cc(C)ccc3)ccc2Sc2c1cccc2,0.6617647058823529,0.9119947,0.8631931,0.95432323,1.0,1.0,0.68,0.09,414.574,1,"InChI=1S/C25H24N2O2S/c1-3-21-20-9-4-5-10-23(20)30-24-12-11-18(16-22(24)27-21)25(28)26-13-14-29-19-8-6-7-17(2)15-19/h4-12,15-16H,3,13-14H2,1-2H3,(H,26,28)","InChI=1S/C26H26N2OS/c1-4-22-21-15-18(3)8-10-24(21)30-25-11-9-20(16-23(25)28-22)26(29)27-13-12-19-7-5-6-17(2)14-19/h5-11,14-16H,4,12-13H2,1-3H3,(H,27,29)"
MCULE-9865938357,https://mcule.com/MCULE-9865938357/,,N1C2C=C(C=CC=2SC2C=CC=CC=2C=1CCC)C(NCCC1C=CC(=CC=1)OCC)=O,CCC1=Nc2cc(C(=O)NCCOc3cc(C)ccc3)ccc2Sc2c1cccc2,0.899505766062603,0.924496,0.8723789,0.9881202,1.0,1.0,0.69,0.04,444.6,1,"InChI=1S/C25H24N2O2S/c1-3-21-20-9-4-5-10-23(20)30-24-12-11-18(16-22(24)27-21)25(28)26-13-14-29-19-8-6-7-17(2)15-19/h4-12,15-16H,3,13-14H2,1-2H3,(H,26,28)","InChI=1S/C27H28N2O2S/c1-3-7-23-22-8-5-6-9-25(22)32-26-15-12-20(18-24(26)29-23)27(30)28-17-16-19-10-13-21(14-11-19)31-4-2/h5-6,8-15,18H,3-4,7,16-17H2,1-2H3,(H,28,30)"
MCULE-2354057686,https://mcule.com/MCULE-2354057686/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1CC)C(NCCC1C=CC(=CC=1)OCC)=O,CCC1=Nc2cc(C(=O)NCCOc3cc(C)ccc3)ccc2Sc2c1cccc2,0.8878048780487805,0.876733,0.80870515,0.94064903,1.0,1.0,0.63,0.1,444.6,1,"InChI=1S/C25H24N2O2S/c1-3-21-20-9-4-5-10-23(20)30-24-12-11-18(16-22(24)27-21)25(28)26-13-14-29-19-8-6-7-17(2)15-19/h4-12,15-16H,3,13-14H2,1-2H3,(H,26,28)","InChI=1S/C27H28N2O2S/c1-4-23-22-16-18(3)6-12-25(22)32-26-13-9-20(17-24(26)29-23)27(30)28-15-14-19-7-10-21(11-8-19)31-5-2/h6-13,16-17H,4-5,14-15H2,1-3H3,(H,28,30)"
MCULE-8278623228,https://mcule.com/MCULE-8278623228/,,N1=C(C=C(N=C1NC1=CC=C(C=C1)NC(C1=CC=CC=C1)=O)C)N1CCCCC1,O=C(c1ccc(C)cc1)Nc1ccc(N=c2[nH]c(N3CCCCCC3)cc(C)n2)cc1,0.7068403908794788,0.99240017,0.98793066,0.99603474,1.0,1.0,1.0,0.0,387.487,1,"InChI=1S/C25H29N5O/c1-18-7-9-20(10-8-18)24(31)27-21-11-13-22(14-12-21)28-25-26-19(2)17-23(29-25)30-15-5-3-4-6-16-30/h7-14,17H,3-6,15-16H2,1-2H3,(H,27,31)(H,26,28,29)","InChI=1S/C23H25N5O/c1-17-16-21(28-14-6-3-7-15-28)27-23(24-17)26-20-12-10-19(11-13-20)25-22(29)18-8-4-2-5-9-18/h2,4-5,8-13,16H,3,6-7,14-15H2,1H3,(H,25,29)(H,24,26,27)"
MCULE-1329927232,https://mcule.com/MCULE-1329927232/,,N1=C(C=C(N=C1NC1C=CC(=CC=1)NC(=O)C1C=CC(=CC=1)C)C)N1CCCCC1,O=C(c1ccc(C)cc1)Nc1ccc(N=c2[nH]c(N3CCCCCC3)cc(C)n2)cc1,0.7361563517915309,0.99240017,0.98793066,0.99603474,1.0,1.0,1.0,0.0,401.514,1,"InChI=1S/C25H29N5O/c1-18-7-9-20(10-8-18)24(31)27-21-11-13-22(14-12-21)28-25-26-19(2)17-23(29-25)30-15-5-3-4-6-16-30/h7-14,17H,3-6,15-16H2,1-2H3,(H,27,31)(H,26,28,29)","InChI=1S/C24H27N5O/c1-17-6-8-19(9-7-17)23(30)26-20-10-12-21(13-11-20)27-24-25-18(2)16-22(28-24)29-14-4-3-5-15-29/h6-13,16H,3-5,14-15H2,1-2H3,(H,26,30)(H,25,27,28)"
MCULE-5335059826,https://mcule.com/MCULE-5335059826/,,N1C2C=C(C=CC=2SC2C=CC(Cl)=CC=2C=1C)C(=O)NCC1C=CC=CC=1Cl,CC1=Nc2cc(C(=O)NCc3ccc4cc(Cl)ccc4c3)ccc2Sc2c1cccc2,0.8580750407830342,0.8947171,0.82078993,0.99312925,1.0,1.0,0.64,0.02,427.356,1,"InChI=1S/C26H19ClN2OS/c1-16-22-4-2-3-5-24(22)31-25-11-9-20(14-23(25)29-16)26(30)28-15-17-6-7-19-13-21(27)10-8-18(19)12-17/h2-14H,15H2,1H3,(H,28,30)","InChI=1S/C22H16Cl2N2OS/c1-13-17-11-16(23)7-9-20(17)28-21-8-6-14(10-19(21)26-13)22(27)25-12-15-4-2-3-5-18(15)24/h2-11H,12H2,1H3,(H,25,27)"
MCULE-6543484347,https://mcule.com/MCULE-6543484347/,,N1C2C=C(C=CC=2SC2C=CC(Cl)=CC=2C=1C)C(=O)NCC1=CC=C(C=C1)Cl,CC1=Nc2cc(C(=O)NCc3ccc4cc(Cl)ccc4c3)ccc2Sc2c1cccc2,0.8663366336633663,0.9154157,0.88917464,0.9011868,1.0,1.0,0.71,0.12,427.356,1,"InChI=1S/C26H19ClN2OS/c1-16-22-4-2-3-5-24(22)31-25-11-9-20(14-23(25)29-16)26(30)28-15-17-6-7-19-13-21(27)10-8-18(19)12-17/h2-14H,15H2,1H3,(H,28,30)","InChI=1S/C22H16Cl2N2OS/c1-13-18-11-17(24)7-9-20(18)28-21-8-4-15(10-19(21)26-13)22(27)25-12-14-2-5-16(23)6-3-14/h2-11H,12H2,1H3,(H,25,27)"
MCULE-1153524502,https://mcule.com/MCULE-1153524502/,,N1C2C=C(C=CC=2SC2C=CC(Cl)=CC=2C=1C)C(=O)NCC1C=CC=CC=1,CC1=Nc2cc(C(=O)NCc3ccc4cc(Cl)ccc4c3)ccc2Sc2c1cccc2,0.8836424957841484,0.8890152,0.82078993,0.9649643,1.0,1.0,0.64,0.08,392.911,1,"InChI=1S/C26H19ClN2OS/c1-16-22-4-2-3-5-24(22)31-25-11-9-20(14-23(25)29-16)26(30)28-15-17-6-7-19-13-21(27)10-8-18(19)12-17/h2-14H,15H2,1H3,(H,28,30)","InChI=1S/C22H17ClN2OS/c1-14-18-12-17(23)8-10-20(18)27-21-9-7-16(11-19(21)25-14)22(26)24-13-15-5-3-2-4-6-15/h2-12H,13H2,1H3,(H,24,26)"
MCULE-3162875168,https://mcule.com/MCULE-3162875168/,,N1C2C=C(C=CC=2SC2=CC=C(Cl)C=C2C=1C)C(=O)NCC1C=CC(=CC=1)C,CC1=Nc2cc(C(=O)NCc3ccc4cc(Cl)ccc4c3)ccc2Sc2c1cccc2,0.8694214876033057,0.94606656,0.91073215,0.98439837,1.0,1.0,0.74,0.05,406.938,1,"InChI=1S/C26H19ClN2OS/c1-16-22-4-2-3-5-24(22)31-25-11-9-20(14-23(25)29-16)26(30)28-15-17-6-7-19-13-21(27)10-8-18(19)12-17/h2-14H,15H2,1H3,(H,28,30)","InChI=1S/C23H19ClN2OS/c1-14-3-5-16(6-4-14)13-25-23(27)17-7-9-22-20(11-17)26-15(2)19-12-18(24)8-10-21(19)28-22/h3-12H,13H2,1-2H3,(H,25,27)"
MCULE-5074289166,https://mcule.com/MCULE-5074289166/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1C)C(=O)NCC1=CC=C(C=C1)Cl,CC1=Nc2cc(C(=O)NCc3ccc4cc(Cl)ccc4c3)ccc2Sc2c1cccc2,0.8766666666666667,0.90551126,0.8968244,0.8399507,1.0,1.0,0.72,0.14,406.938,1,"InChI=1S/C26H19ClN2OS/c1-16-22-4-2-3-5-24(22)31-25-11-9-20(14-23(25)29-16)26(30)28-15-17-6-7-19-13-21(27)10-8-18(19)12-17/h2-14H,15H2,1H3,(H,28,30)","InChI=1S/C23H19ClN2OS/c1-14-3-9-21-19(11-14)15(2)26-20-12-17(6-10-22(20)28-21)23(27)25-13-16-4-7-18(24)8-5-16/h3-12H,13H2,1-2H3,(H,25,27)"
