ID,Supplier,Supplier Ref,SMILES,CLNUMBER
IRB-0027057,ChemDiv,G280-0121,CCOC(=O)c1noc2ncnc(c12)N(C)c1cccc(c1)Cl,CL6693
IRB-0027058,ChemDiv,3346-2068,CCOC(=O)N1CCN(CC1)CC(O)COc1cc(cc(c1)C)C,CM1215A
IRB-0027059,ChemDiv,G280-0124,CCOC(=O)c1noc2ncnc(c12)N(C)c1ccc(c(c1)C)C,CL6693
IRB-0027060,ChemDiv,3366-7110,COC(=O)c1sc(c(c1C)C(=O)OC)NC(=O)CC(C)C,
IRB-0027061,ChemDiv,G280-0221,CCOC(=O)c1noc2ncnc(c12)Nc1ccc(cc1)Cl,CL6693
IRB-0027062,ChemDiv,3384-8188,Nc1c(nc2ccccn12)-c1ccccc1,
IRB-0027063,ChemDiv,G280-0232,CCOC(=O)c1ccc(cc1)Nc1ncnc2onc(c12)C(=O)OCC,CL6693
IRB-0027064,ChemDiv,3555-0127,COc1cc2c(cc1OC)/C(=N/c1ccc(cc1)Br)NC1(CCCC1)C2,CL1519
IRB-0027065,ChemDiv,G280-0246,CCOC(=O)c1noc2ncnc(c12)NCCc1c[nH]c2ccccc12,CL6693
IRB-0027066,ChemDiv,3772-0978,CCOC(=O)c1sc(c(c1C)C(=O)OCC)NC(=O)C1CCCC1,CL1130
IRB-0027067,ChemDiv,G280-0247,CCOC(=O)c1noc2ncnc(c12)Nc1cc(ccc1F)F,CL6693
IRB-0027068,ChemDiv,3993-2034,COC(=O)c1sc(c(c1C)C(=O)OC)NC(=O)CSc1nc(nc2sc3c(c12)CCC3)C,CL1993
IRB-0027069,ChemDiv,G280-0327,CCOC(=O)c1noc2ncnc(c12)Nc1cc(cc(c1)C)C,CL6693
IRB-0027070,ChemDiv,4112-4286,COC(=O)c1sc(c(c1C)C(=O)OC)NC(=O)CSc1ncnc2sc3c(c12)CCC3,CL1993
IRB-0027071,ChemDiv,G280-0342,CCOC(=O)c1noc2ncnc(c12)Nc1cc(ccc1C)C,CL6693
IRB-0027072,ChemDiv,4158-2926,Oc1ccc(cc1)C1C(C#N)C(=O)NC(=O)C1[n+]1ccccc1,
IRB-0027073,ChemDiv,E973-0305,CCc1nnc2c3ccccc3nc(n12)Nc1cc(ccc1OC)Cl,CL5077
IRB-0027074,ChemDiv,C887-1296,CC1=NN(CCCC(=O)NCCCN2CCCC2=O)C(=O)c2cc3occc3n21,CL3738B
IRB-0027075,ChemDiv,E981-2159,CSc1cccc(c1)NC(=O)c1cc(nc2n(nc(c12)C)-c1ccccc1)C1CC1,CL5072
IRB-0027076,ChemDiv,C887-1321,CC1=NN(CCCC(=O)NCc2cccs2)C(=O)c2cc3occc3n21,CL3738B
IRB-0027077,ChemDiv,E981-2164,Cc1nn(c2nc(cc(c12)C(=O)Nc1ccc2c(c1)OCO2)C1CC1)-c1ccccc1,CL5072
IRB-0027078,ChemDiv,C887-1436,CC(CCc1ccco1)NC(=O)CCCN1N=C(C)n2c(cc3occc23)C1=O,CL3738B
IRB-0027079,ChemDiv,E989-0275,Cc1cc2n(n1)CCCN2C(=O)CCC(=O)N1CCN(CC1)c1ccccn1,CL5305A
IRB-0027080,ChemDiv,C887-1438,CC1=NN(CCCC(=O)NC2CCCCC2)C(=O)c2cc3occc3n21,CL3738B
IRB-0027081,ChemDiv,E990-0206,Cc1noc2ncnc(c12)N1CCC(CC1)C(=O)NCCCN1CCN(CC1)C1CCCCC1,CL7467B
IRB-0027082,ChemDiv,C887-1712,CCC1=NN(CCCC(=O)NC(C)CCc2ccco2)C(=O)c2cc3occc3n21,CL3738B
IRB-0027083,ChemDiv,F070-0536,FC(F)(F)c1nc2ccccc2nc1N1CCC(CC1)C(=O)NC1CCCCC1,CL3096
IRB-0027084,ChemDiv,C887-1811,CCC(N1N=C(C)n2c(cc3occc23)C1=O)C(=O)NCCCN(CC)CC,CL3738A
IRB-0027085,ChemDiv,F083-0012,Fc1cc(ccc1NC(=O)C1=C2NC(=O)c3cc(ccc3N2C(=S)S1)Cl)Br,CL0853
IRB-0027086,ChemDiv,C887-1970,CCCSCCCNC(=O)C(CC)N1N=C(C)n2c(cc3occc23)C1=O,CL3738A
IRB-0027087,ChemDiv,F083-0039,Clc1ccc2c(c1)C(=O)NC1=C(SC(=S)N12)C(=O)NCc1ccc2c(c1)OCO2,CL0853
IRB-0027088,ChemDiv,C914-0013,CCN1CCC2(CC1)NC(=S)C(=N2)c1ccc(cc1)F,CL4122
IRB-0027089,ChemDiv,G280-0418,CCOC(=O)c1noc2ncnc(c12)Nc1cc(cc(c1)OC)OC,CL6693
IRB-0027090,ChemDiv,4335-1173,N/C(=N\OC(=O)C(c1ccccc1)c1ccccc1)c1ccccn1,CL3092
IRB-0027091,ChemDiv,G280-0420,CCOC(=O)c1noc2ncnc(c12)Nc1ccc(cc1)-c1ccno1,CL6693
IRB-0027092,ChemDiv,4476-0089,CCOC(=O)c1sc(c(c1C)C(=O)OCC)NC(=O)c1cccs1,CL1130
IRB-0027093,ChemDiv,G280-0439,CCOC(=O)c1noc2nc(nc(c12)Nc1ccc(cc1)F)C,CL6693
IRB-0027094,ChemDiv,4478-2565,CCOC(=O)c1sc(c(c1C)C(=O)OC)NC(=O)C(F)(F)F,
IRB-0027095,ChemDiv,G280-0442,CCOC(=O)c1noc2nc(nc(c12)Nc1ccc(cc1Br)C)C,CL6693
IRB-0027096,ChemDiv,4534-2212,N/C(=N\OC(=O)Cc1cccc2ccccc12)c1ccccn1,CL3092
IRB-0027097,ChemDiv,G280-0446,CCOC(=O)c1noc2nc(nc(c12)Nc1ccc(c(c1)Cl)F)C,CL6693
IRB-0027098,ChemDiv,4554-6994,COc1cccc(c1)N1C2CS(=O)(=O)CC2N(C1=S)c1ccccc1,
IRB-0027099,ChemDiv,G280-0449,CCOC(=O)c1noc2nc(nc(c12)Nc1ccc(cc1F)F)C,CL6693
IRB-0027100,ChemDiv,4732-0113,CCOC(=O)C(CCC(C)C)(CCC(=O)O)c1csc(n1)N,
IRB-0027101,ChemDiv,G280-0454,CCOC(=O)c1noc2nc(nc(c12)Nc1ccc(cc1Cl)F)C,CL6693
IRB-0027102,ChemDiv,4896-0121,CSc1nnc-2c(n1)OC(Nc1ccccc12)c1ccccc1Cl,CL0764
IRB-0027103,ChemDiv,G280-0457,CCOC(=O)c1noc2nc(nc(c12)Nc1cc(c(cc1OC)OC)Cl)C,CL6693
IRB-0027104,ChemDiv,4896-0136,CSc1nnc-2c(n1)OC(Nc1ccccc12)c1ccc(cc1Cl)Cl,CL0764
IRB-0027105,ChemDiv,F083-0071,COc1ccc(c(c1)NC(=O)C1=C2NC(=O)c3ccc(cc3N2C(=S)S1)Cl)OC,CL0853
IRB-0027106,ChemDiv,CM1461-1467,CCn1ncc(c1C)C(=O)N1CCc2c(c(nn2C)CN2CCOCC2)C1,CM1461
IRB-0027107,ChemDiv,F083-0101,Clc1ccc2c(c1)N1C(=S)SC(=C1NC2=O)C(=O)NCc1ccc2c(c1)OCO2,CL0853
IRB-0027108,ChemDiv,CM2432-1737,OC[C@@]12CCN(C[C@H]2CN(C1)C(=O)CN1CCOCC1)C1CCCC1,CM2432
IRB-0027109,ChemDiv,F083-0129,COC(=O)c1ccc2c(c1)N1C(=S)SC(=C1NC2=O)C(=O)N,CL0853
IRB-0027110,ChemDiv,CM2432-1974,CC(=O)N1CCC(CC1)CC(=O)N1C[C@@H]2CN(CC[C@]2(CO)C1)C1CCCC1,CM2432
IRB-0027111,ChemDiv,F083-0133,COC(=O)c1ccc2c(c1)N1C(=S)SC(=C1NC2=O)C(=O)Nc1cc(ccc1OC)OC,CL0853
IRB-0027112,ChemDiv,CM2432-2102,CC1(CC1)C(=O)N1C[C@@H]2CN(CC[C@]2(CO)C1)C1CCCC1,CM2432
IRB-0027113,ChemDiv,F083-0135,COC(=O)c1ccc2c(c1)N1C(=S)SC(=C1NC2=O)C(=O)NC1CCCCC1,CL0853
IRB-0027114,ChemDiv,CM2843-1833,Clc1cc(cc(c1)NC(=O)N1CCCC1c1nncn1C1CCCC1)Cl,CM2843
IRB-0027115,ChemDiv,F083-0156,COC(=O)c1ccc2c(c1)N1C(=S)SC(=C1NC2=O)C(=O)N1CCCC1,CL0853
IRB-0027116,ChemDiv,CM2843-1846,Fc1cc(cc(c1)NC(=O)N1CCCC1c1nncn1C1CCCC1)F,CM2843
IRB-0027117,ChemDiv,F083-0213,Clc1ccccc1NC(=O)C1=C2NC(=O)c3ccccc3N2C(=S)S1,CL0853
IRB-0027118,ChemDiv,CM3123-1541,CN1N=C(C=CC1=O)N1CCC(C1)NS(=O)(=O)c1ccc(s1)Cl,CM3123
IRB-0027119,ChemDiv,F083-0251,Fc1cccc(c1)NC(=O)C1=C2NC(=O)c3cc(ccc3N2C(=S)S1)Br,CL0853
IRB-0027120,ChemDiv,CM3123-2374,Fc1cc(cc(c1)S(=O)(=O)NC1CCN(C1)C1=NN(CC2CC2)C(=O)C=C1)F,CM3123
IRB-0027121,ChemDiv,G280-0499,CCOC(=O)c1noc2nc(nc(c12)Nc1ccc(cc1)OCC)C,CL6693
IRB-0027122,ChemDiv,4896-0137,CSc1nnc-2c(n1)OC(Nc1ccccc12)/C=C/c1ccccc1,CL0764
IRB-0027123,ChemDiv,G280-0504,CCOC(=O)c1noc2nc(nc(c12)N1CCN(CC1)c1ccccn1)C,CL6693
IRB-0027124,ChemDiv,4896-0146,CSc1nnc-2c(n1)OC(Nc1ccccc12)c1ccc(cc1)Br,CL0764
IRB-0027125,ChemDiv,G280-0521,CCOC(=O)c1noc2nc(nc(c12)Nc1ccc(cc1)C(C)C)C,CL6693
IRB-0027126,ChemDiv,4896-0149,CSc1nnc-2c(n1)OC(Nc1ccccc12)c1ccc2c(c1)OCO2,CL0764
IRB-0027127,ChemDiv,G280-0578,CCOC(=O)c1noc2nc(nc(c12)NCc1ccc2c(c1)OCO2)C,CL6693
IRB-0027128,ChemDiv,4896-0160,CSc1nnc-2c(n1)OC(Nc1ccccc12)C1CCC(=CC1)C,CL0764
IRB-0027129,ChemDiv,G280-0654,CCOC(=O)c1noc2nc(nc(c12)Nc1ccc(cc1)Cl)C,CL6693
IRB-0027130,ChemDiv,4896-1137,CCSc1nnc-2c(n1)OC1(Nc3ccccc32)C(=O)Nc2ccc(cc21)Br,
IRB-0027131,ChemDiv,G280-0664,CCOC(=O)c1noc2nc(nc(c12)N1CCc2ccccc2C1)C,CL6693
IRB-0027132,ChemDiv,4896-1164,CCSc1nnc-2c(n1)OC(Nc1ccccc12)c1cc2c(cc1Cl)OCO2,CL0764
IRB-0027133,ChemDiv,G280-0758,CCOC(=O)c1noc2nc(nc(c12)NC(C)c1ccccc1)C,CL6693
IRB-0027134,ChemDiv,4896-1589,CCCSc1nnc-2c(n1)OC(Nc1ccccc12)c1ccc(o1)Br,CL0764
IRB-0027135,ChemDiv,G280-0760,CCOC(=O)c1noc2nc(nc(c12)Nc1cc(cc(c1)C)C)C,CL6693
IRB-0027136,ChemDiv,4896-1678,CCCCSc1nnc-2c(n1)OC(Nc1ccccc12)c1ccc(o1)Br,CL0764
IRB-0027137,ChemDiv,F083-0254,Brc1ccc2c(c1)C(=O)NC1=C(SC(=S)N12)C(=O)Nc1ccccc1,CL0853
IRB-0027138,ChemDiv,CM3701-2114,O=C(NCc1ccco1)NC1CCN(C1)c1cc(cnn1)N1CCCC1,CM3701
IRB-0027139,ChemDiv,F083-0265,Cc1ccc(c(c1)C)NC(=O)C1=C2NC(=O)c3cc(ccc3N2C(=S)S1)Br,CL0853
IRB-0027140,ChemDiv,CM4193-2660,O=C1N(CC2CC2)N=C2CCN(CCN21)S(=O)(=O)c1cccs1,CM4193
IRB-0027141,ChemDiv,F083-0268,OC(=O)c1cccc(c1)NC(=O)C1=C2NC(=O)c3cc(ccc3N2C(=S)S1)Br,CL0853
IRB-0027142,ChemDiv,CM4193-3471,CC(C)CN1N=C2CCN(CCN2C1=O)S(=O)(=O)c1cccs1,CM4193
IRB-0027143,ChemDiv,F083-0275,Clc1ccccc1NC(=O)C1=C2NC(=O)c3cc(ccc3N2C(=S)S1)Br,CL0853
IRB-0027144,ChemDiv,CM4193-3989,CCn1cc(cn1)S(=O)(=O)N1CCN2C(=NN(CC(C)C)C2=O)CC1,CM4193
IRB-0027145,ChemDiv,F083-0279,Brc1ccc2c(c1)C(=O)NC1=C(SC(=S)N12)C(=O)NCCc1ccccc1,CL0853
IRB-0027146,ChemDiv,CM4206-4201,CCn1cc(cn1)S(=O)(=O)N(C)C1CCN2C(=NN(CC3CC3)C2=O)CC1,CM4206
IRB-0027147,ChemDiv,F083-0293,Clc1ccc(cc1)CCNC(=O)C1=C2NC(=O)c3cc(ccc3N2C(=S)S1)Br,CL0853
IRB-0027148,ChemDiv,CM4206-4729,CN(C1CCN2C(=NN(CC3CC3)C2=O)CC1)S(=O)(=O)c1ccc(s1)Cl,CM4206
IRB-0027149,ChemDiv,F083-0309,NC(=O)c1ccc(cc1)NC(=O)C1=C2NC(=O)c3cc(ccc3N2C(=S)S1)Br,CL0853
IRB-0027150,ChemDiv,CM4439-1632,Cc1ccc(o1)CN1CCN2C(=NN(CC3CC3)C2=O)C1,CM4439
IRB-0027151,ChemDiv,F083-0375,Fc1cccc(c1)NC(=O)C1=C2NC(=O)c3cc4c(cc3N2C(=S)S1)OCO4,CL0853
IRB-0027152,ChemDiv,CM4439-1790,O=C1N(CC2CC2)N=C2CN(CCN21)Cc1ccsc1,CM4439
IRB-0027153,ChemDiv,G280-0773,CCOC(=O)c1noc2nc(nc(c12)Nc1ccccc1)C,CL6693
IRB-0027154,ChemDiv,4896-1904,CSc1nnc-2c(n1)OC(Nc1ccccc12)c1ccccc1,CL0764
IRB-0027155,ChemDiv,G280-0851,CCOC(=O)c1noc2nc(nc(c12)Nc1cc(cc(c1)OC)OC)C,CL6693
IRB-0027156,ChemDiv,4896-1905,CSc1nnc-2c(n1)OC(Nc1ccccc12)c1ccco1,CL0764
IRB-0027157,ChemDiv,G340-0436,O=C(NC1CCCC1)C1CCN(CC1)c1nc2cccnc2s1,CL1558
IRB-0027158,ChemDiv,4896-1938,CSc1nnc-2c(n1)OC(Nc1ccccc12)c1ccccc1Br,CL0764
IRB-0027159,ChemDiv,G340-0521,O=C(NCCC1=CCCCC1)C1CCN(CC1)c1nc2cccnc2s1,CL1558
IRB-0027160,ChemDiv,4896-2226,CSc1nnc-2c(n1)OC(Nc1ccccc12)c1ccc(s1)Br,CL0764
IRB-0027161,ChemDiv,G365-0018,Clc1ccccc1NC(=O)c1n[nH]c-2c1CCc1ccccc12,CL3224
IRB-0027162,ChemDiv,4896-2285,CCCCSc1nnc-2c(n1)OC(Nc1ccccc12)c1ccc(s1)Br,CL0764
IRB-0027163,ChemDiv,G368-0013,Cc1ccc(c(c1)NC(=O)N1CCC2(CC1)NC(=O)c1ccccc1O2)C,CL5856
IRB-0027164,ChemDiv,4896-2320,CSc1nnc-2c(n1)OC(Nc1ccccc12)c1cccc(c1Cl)Cl,CL0764
IRB-0027165,ChemDiv,G368-0017,COc1ccc(cc1NC(=O)N1CCC2(CC1)NC(=O)c1ccccc1O2)Cl,CL5856
IRB-0027166,ChemDiv,4896-2455,CCCSc1nnc-2c(n1)OC(Nc1ccccc12)c1ccc(s1)Br,CL0764
IRB-0027167,ChemDiv,G368-0029,CCOc1ccccc1NC(=O)N1CCC2(CC1)NC(=O)c1ccccc1O2,CL5856
IRB-0027168,ChemDiv,4896-2643,Clc1ccccc1-c1ccc(o1)C1Nc2ccccc2-c2nnc(nc2O1)SCC=C,CL0764
IRB-0027169,ChemDiv,F083-0378,O=C(Nc1ccccc1)C1=C2NC(=O)c3cc4c(cc3N2C(=S)S1)OCO4,CL0853
IRB-0027170,ChemDiv,CM4439-1849,O=C1N(CC2CC2)N=C2CN(CCN21)S(=O)(=O)c1cccs1,CM4439
IRB-0027171,ChemDiv,F083-0381,COc1ccc(c(c1)NC(=O)C1=C2NC(=O)c3cc4c(cc3N2C(=S)S1)OCO4)OC,CL0853
IRB-0027172,ChemDiv,CM4439-2367,CCn1cc(cn1)S(=O)(=O)N1CCN2C(=NN(CC3CC3)C2=O)C1,CM4439
IRB-0027173,ChemDiv,F083-0382,Cc1ccc(cc1C)NC(=O)C1=C2NC(=O)c3cc4c(cc3N2C(=S)S1)OCO4,CL0853
IRB-0027174,ChemDiv,CM4573-0163,COc1ccc(c(c1)-c1n[nH]cc1CN1CC(F)(F)C[C@H]1CN1CCCC1)OC,CM4573
IRB-0027175,ChemDiv,F083-0385,Fc1cccc(c1NC(=O)C1=C2NC(=O)c3cc4c(cc3N2C(=S)S1)OCO4)F,CL0853
IRB-0027176,ChemDiv,CM4697-5214,Clc1ccc(cc1Cl)S(=O)(=O)N1CC(C1)Cc1nncn1C1CCCC1,CM4697
IRB-0027177,ChemDiv,F083-0388,Cc1ccc(cc1NC(=O)C1=C2NC(=O)c3cc4c(cc3N2C(=S)S1)OCO4)Cl,CL0853
IRB-0027178,ChemDiv,D057-0080,O=C1NC2(Oc3ccccc3C3CC(=NN32)c2ccccc2)/C(=C/c2ccccc2)S1,CL0709
IRB-0027179,ChemDiv,F083-0395,COc1ccccc1NC(=O)C1=C2NC(=O)c3cc4c(cc3N2C(=S)S1)OCO4,CL0853
IRB-0027180,ChemDiv,D066-0018,Oc1nn(c2c1C(SCC(=O)N2)c1ccc2c(c1)OCO2)C1CCCCCC1,CL3077
IRB-0027181,ChemDiv,F083-0400,O=C(NCc1ccccc1)C1=C2NC(=O)c3cc4c(cc3N2C(=S)S1)OCO4,CL0853
IRB-0027182,ChemDiv,D066-0043,Oc1nn(c2c1C(SCC(=O)N2)c1ccc(cc1)F)C1CCCC1,CL3077
IRB-0027183,ChemDiv,F083-0401,CCOc1ccc(cc1)NC(=O)C1=C2NC(=O)c3cc4c(cc3N2C(=S)S1)OCO4,CL0853
IRB-0027184,ChemDiv,D068-0102,CCC(CC)n1nc(c2c1NC(=O)CSC2c1ccc(cc1)OC(C)C)O,CL3077
IRB-0027185,ChemDiv,G368-0048,COc1ccc(c(c1)OC)NC(=O)N1CCC2(CC1)NC(=O)c1ccccc1O2,CL5856
IRB-0027186,ChemDiv,4896-2658,CSc1nnc-2c(n1)OC(Nc1ccc(cc12)Br)c1cc(ccc1Br)O,CL0764
IRB-0027187,ChemDiv,G369-0005,Cc1ccc(cc1)S(=O)(=O)N1CCC2(CC1)NC(=O)c1ccccc1O2,CL5856
IRB-0027188,ChemDiv,4896-2667,CCCCCCSc1nnc-2c(n1)OC(C)(C)Nc1ccccc12,
IRB-0027189,ChemDiv,G369-0031,Cc1ccc(cc1C)S(=O)(=O)N1CCC2(CC1)NC(=O)c1ccccc1O2,CL5856
IRB-0027190,ChemDiv,4896-2673,CCCCCCSc1nnc-2c(n1)OC(Nc1ccccc12)c1ccccn1,CL0764
IRB-0027191,ChemDiv,G373-3102,CCN(CC)S(=O)(=O)c1ccc2n(nnc2c1)CCNC(=O)Nc1ccccc1C(=O)OC,CL8487
IRB-0027192,ChemDiv,4896-2743,Brc1ccc(s1)C1Nc2ccccc2-c2nnc(nc2O1)SCc1ccccc1,CL0764
IRB-0027193,ChemDiv,G373-3108,CCOC(=O)c1ccc(cc1)NC(=O)NCCn1nnc2cc(ccc12)S(=O)(=O)N(CC)CC,CL8487
IRB-0027194,ChemDiv,4896-2745,CCCCCCSc1nnc-2c(n1)OC(Nc1ccccc12)C1CCC(=CC1)C,CL0764
IRB-0027195,ChemDiv,G373-3310,COC(=O)c1ccc(c(c1)NC(=O)NCCn1nnc2cc(ccc12)C(=O)N(C)C)C(=O)OC,CL8335
IRB-0027196,ChemDiv,4896-2746,CCCCCCSc1nnc-2c(n1)OC(Nc1ccccc12)C1CC=C(C)CC1C,CL0764
IRB-0027197,ChemDiv,G373-3750,CCOC(=O)CNC(=O)NCCn1nnc2cc(ccc12)C(=O)NC1CCCC1,CL8335
IRB-0027198,ChemDiv,4896-2748,CCCCCCSc1nnc-2c(n1)OC(C)Nc1ccccc12,CL0764
IRB-0027199,ChemDiv,G373-3752,CCOC(=O)C(C)NC(=O)NCCn1nnc2cc(ccc12)C(=O)NC1CCCC1,CL8335
IRB-0027200,ChemDiv,4896-2749,CCCCCCSc1nnc-2c(n1)OC(Nc1ccccc12)c1cccc(n1)C,CL0764
IRB-0027201,ChemDiv,D068-0109,CCC(CC)n1nc(c2c1NC(=O)CSC2c1ccc(cc1)Br)O,CL3077
IRB-0027202,ChemDiv,2248-6926,CCN(CC)S(=O)(=O)c1ccc-2c(c1)C(=O)c1cc(ccc12)S(=O)(=O)N(CC)CC,
IRB-0027203,ChemDiv,D068-0122,C1CSC(c2ccc3c(c2)OCO3)c2c(n(nc2-c2ccccc2)-c2ccccc2)N1,CL5559
IRB-0027204,ChemDiv,2260-0433,Clc1ccc(cc1)OCC(=O)Nc1ccc(cc1Br)Br,
IRB-0027205,ChemDiv,D068-0148,Cc1ccc(cc1)C1SCC(=O)Nc2c1c(nn2C1CCCC1)O,CL3077
IRB-0027206,ChemDiv,2267-0369,OC(=O)C1C2CCC(C2)C1C(=O)Nc1ccc(cc1)Oc1ccc(cc1)Cl,
IRB-0027207,ChemDiv,D068-0215,Oc1nn(c2c1C(SCC(=O)N2)c1ccc(cc1)Br)C1CCCCCC1,CL3077
IRB-0027208,ChemDiv,2279-1787,COc1ccc(cc1)OCC(=O)NC1CCCCCCCCCCC1,
IRB-0027209,ChemDiv,D097-0021,CCN1C(=C(OC(=O)Cc2ccccc2)c2ccccc2S1(=O)=O)C(=O)c1ccccc1,CL1461
IRB-0027210,ChemDiv,2279-2043,Cc1ccc(c(c1)OCC(=O)NCc1ccco1)C(C)(C)C,
IRB-0027211,ChemDiv,D128-0002,CC(=O)/N=C/1\SC2CS(=O)(=O)CC2N1c1ccc2c(c1)OCO2,CL5347
IRB-0027212,ChemDiv,2292-0170,Cc1cc(ccc1N)C1(CCCCC1)c1ccc(c(c1)C)N,
IRB-0027213,ChemDiv,D128-0008,N=C1SC2CS(=O)(=O)CC2N1c1ccc2c(c1)OCCO2,CL5347
IRB-0027214,ChemDiv,2293-1184,CC(C)CCOc1cccc(c1)OCC(=O)NC1CCS(=O)(=O)C1,
IRB-0027215,ChemDiv,D128-0050,Clc1ccc(c(c1)N1CCCCC1)N1C2CS(=O)(=O)CC2SC1=N,CL5347
IRB-0027216,ChemDiv,2332-0325,Clc1ccc2c(c1)N1Cc3ccccc3C1=NC2=O,
IRB-0027217,ChemDiv,G281-1399,O=C(NC1CCCC1)N1Cc2c3c(sc2-n2cccc2C1c1cccs1)CCCC3,CL6662
IRB-0027218,ChemDiv,K412-0001,O=C1CCCN2N=C(SCc3ccccc3)SC2=N1,CL0655
IRB-0027219,ChemDiv,G281-1405,CCCNC(=O)N1Cc2c3c(sc2-n2cccc2C1c1cccs1)CCCC3,CL6662
IRB-0027220,ChemDiv,K412-0003,Fc1ccc(cc1)CSC1=NN2CCCC(=O)N=C2S1,CL0655
IRB-0027221,ChemDiv,G281-1410,CC(C)NC(=O)N1Cc2c3c(sc2-n2cccc2C1c1cccs1)CCCC3,CL6662
IRB-0027222,ChemDiv,K412-0008,FC(F)(F)c1cccc(c1)CSC1=NN2CCCC(=O)N=C2S1,CL0655
IRB-0027223,ChemDiv,G281-1411,CC(C)CCNC(=O)N1Cc2c3c(sc2-n2cccc2C1c1cccs1)CCCC3,CL6662
IRB-0027224,ChemDiv,K412-0021,O=C1CCCN2N=C(SCC(=O)N3CCOCC3)SC2=N1,CL0655
IRB-0027225,ChemDiv,G281-1480,CCOC(=O)CNC(=O)N1Cc2c3c(sc2-n2cccc2C1C(C)C)CCCC3,CL6662
IRB-0027226,ChemDiv,K412-0024,CCOC(=O)N1CCN(CC1)C(=O)CSC1=NN2CCCC(=O)N=C2S1,CL0655
IRB-0027227,ChemDiv,G281-1482,CC(C)C1N(Cc2c3c(sc2-n2cccc21)CCCC3)C(=O)NC1CCCC1,CL6662
IRB-0027228,ChemDiv,K412-0040,O=C(CSC1=NN2CCCC(=O)N=C2S1)Nc1ccc2c(c1)OCO2,CL0655
IRB-0027229,ChemDiv,G281-1485,CCOCCCNC(=O)N1Cc2c3c(sc2-n2cccc2C1C(C)C)CCCC3,CL6662
IRB-0027230,ChemDiv,K412-0049,Cc1nnc(s1)NC(=O)CSC1=NN2CCCC(=O)N=C2S1,CL0655
IRB-0027231,ChemDiv,G281-1488,CCCNC(=O)N1Cc2c3c(sc2-n2cccc2C1C(C)C)CCCC3,CL6662
IRB-0027232,ChemDiv,K412-0059,CCOC(=O)c1c(sc2c1CCCC2)NC(=O)CSC1=NN2CCCC(=O)N=C2S1,CL0655
IRB-0027233,ChemDiv,D128-0079,CCOc1cc(c(cc1OCC)N1C2CS(=O)(=O)CC2SC1=N)Br,CL5347
IRB-0027234,ChemDiv,2332-0592,Clc1ccc(cc1Cl)C1=CS/C(=N\c2c(cccc2Cl)Cl)N1,
IRB-0027235,ChemDiv,D128-0154,FC(F)(F)c1cccc(c1)N1C2CS(=O)(=O)CC2SC1=N,CL5347
IRB-0027236,ChemDiv,2332-0942,O=C(C(Sc1nc2ccccc2[nH]1)c1ccccc1)c1ccccc1,
IRB-0027237,ChemDiv,D128-0175,CCOc1ccccc1N1C2CS(=O)(=O)CC2SC1=N,CL5347
IRB-0027238,ChemDiv,2360-0326,CC12C3C(C(c4ccccc41)c1ccccc12)C(=O)N(C3=O)c1ccccc1Cl,
IRB-0027239,ChemDiv,D128-0278,Fc1ccc(cc1Cl)N1C2CS(=O)(=O)CC2SC1=N,CL5347
IRB-0027240,ChemDiv,2360-0331,CC12C3C(C(c4ccccc41)c1ccccc12)C(=O)N(C3=O)c1ccc(cc1)F,
IRB-0027241,ChemDiv,D128-0321,CCc1cccc(c1N1C2CS(=O)(=O)CC2SC1=N)C,CL5347
IRB-0027242,ChemDiv,2360-0336,CCOC(=O)c1cccc(c1)N1C(=O)C2C(C1=O)C1(C)c3ccccc3C2c2ccccc21,
IRB-0027243,ChemDiv,D128-0544,CC(C)(C)C(=O)/N=C\1/SC2CS(=O)(=O)CC2N1c1ccccc1,CL5347
IRB-0027244,ChemDiv,2360-0523,Ic1ccccc1N1C(=O)C2C(C3c4ccccc4C2c2ccccc23)C1=O,
IRB-0027245,ChemDiv,D133-0053,CCOC(=O)c1cnc(nc1N)SCC(=O)N,CL5254
IRB-0027246,ChemDiv,2360-0536,O=C1C2C(C3c4ccccc4C2c2ccccc23)C(=O)N1c1ccc2c(c1)OCO2,
IRB-0027247,ChemDiv,D165-0006,[O-][N+](=O)c1ccc(cc1)C1=Nc2ccc3ccccc3c2NC(=N1)c1ccccc1,CL5635
IRB-0027248,ChemDiv,2372-3686,OC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1cccnc1,
IRB-0027249,ChemDiv,G281-1493,CC(C)NC(=O)N1Cc2c3c(sc2-n2cccc2C1C(C)C)CCCC3,CL6662
IRB-0027250,ChemDiv,K412-0061,CCOC(=O)c1c(sc2c1CCC2)NC(=O)CSC1=NN2CCCC(=O)N=C2S1,CL0655
IRB-0027251,ChemDiv,G281-1565,CCC1N(Cc2c3c(sc2-n2cccc21)CCCC3)C(=O)NC1CCCC1,CL6662
IRB-0027252,ChemDiv,K412-0062,CCOC(=O)c1c(sc2c1CCC2)NC(=O)C(C)SC1=NN2CCCC(=O)N=C2S1,CL0655
IRB-0027253,ChemDiv,G281-1571,CCCNC(=O)N1Cc2c3c(sc2-n2cccc2C1CC)CCCC3,CL6662
IRB-0027254,ChemDiv,K412-0063,CCOC(=O)c1c(sc2c1CCCCC2)NC(=O)CSC1=NN2CCCC(=O)N=C2S1,CL0655
