SMILES,Supplier Ref,CLNUMBER,PLATE,Capan-2,SW1990,BxPC-3,HPAF-II,CFPAC-1,Panc10.05,AsPC-1,in_plate_selection,positives Capan-2,positives SW1990,positives BxPC-3,positives HPAF-II,positives CFPAC-1,positives Panc10.05,positives AsPC-1,# positives,positives any
NCCC1CCN(C(=O)Nc2ccccc2F)CC1,L334-1648,CL8711,PLATE_064,-6.5498,0.9013,-2.3177,-5.8597,-6.1343,-8.3483,0.58275,0,0,0,0,0,0,0,0,0,0
Fc1cc(F)c2c(c1)[C@@H]1C=CC[C@@H]1[C@H](c1ccncc1)N2,6415-0888,,PLATE_064,15.6142,10.2254,0.8158,7.1997,20.7035,7.6957,5.6144,0,0,0,0,0,0,0,0,0,0
C=CCc1c(C)c(C#N)c2nc3ccccc3n2c1NCCN1CCOCC1,8015-3855,CL1121,PLATE_064,-5.2732,0.7045,5.4209,0.1915,6.1469,1.9263,7.6857,0,0,0,0,0,0,0,0,0,0
O=C(c1ccco1)N1CCCC2(CCCCC2)C1,6579-0266,,PLATE_064,2.2044,-8.0795,-2.8398,7.8447,8.1372,-4.9865,-0.88136,0,0,0,0,0,0,0,0,0,0
C=CCc1c(C)c(C#N)c2nc3ccccc3n2c1Nc1ccncc1,8015-9302,CL1121,PLATE_064,-2.7976,-12.3463,-6.879,-6.7072,-3.0043,-8.2497,6.5267,0,0,0,0,0,0,0,0,0,0
COC(=O)C1=NO[C@H]2C(=O)N(c3ccc(C)cc3)C(=O)[C@@H]12,6877-0240,,PLATE_064,-1.1231,-9.7867,-5.103,3.159,3.0482,-1.488,-1.9617,0,0,0,0,0,0,0,0,0,0
CCOc1cc(S(=O)(=O)NCCc2c(C)[nH]c3ccc(F)cc23)ccc1Br,8016-4285,CL2173,PLATE_064,-6.5528,2.8525,-2.9825,-0.7936,-0.6457,-1.4858,1.3306,0,0,0,0,0,0,0,0,0,0
COC(=O)C1=NO[C@H]2C(=O)N(c3ccc(F)cc3)C(=O)[C@@H]12,6877-0243,,PLATE_064,2.0224,2.0107,-2.7742,8.3382,7.3657,0.1096,8.4388,0,0,0,0,0,0,0,0,0,0
CCOc1ccc(S(=O)(=O)NCCc2c(C)[nH]c3ccc(C)cc23)cc1C(C)C,8017-3681,CL2173,PLATE_064,-3.4096,17.5186,-4.0056,6.7738,5.2067,5.2939,7.2418,0,0,0,0,0,0,0,0,0,0
CCN1CCOC(CC(=O)Nc2cccc(Cl)c2)C1=O,6882-0264,,PLATE_064,-3.0346,-2.0169,3.1457,-6.4734,2.1499,-1.1825,3.6136,1,0,0,0,0,0,0,0,0,0
COCCOC(=O)c1c(C)n(Cc2ccc(OC)cc2)c2c1cc(O)c1ccccc12,8017-9215,CL2640,PLATE_064,-7.3298,30.1757,86.3512,1.4829,5.7024,-2.5235,-4.9581,0,0,0,1,0,0,0,0,1,1
Cc1cccc(N2CC(C(=O)O)CC2=O)c1C,7249-0061,,PLATE_064,-1.2377,-5.3166,-4.9766,-1.503,5.5674,-9.5111,-0.57221,0,0,0,0,0,0,0,0,0,0
CCN(CC)C(=O)C(=O)c1cn(Cc2ccccc2Cl)c2ccccc12,8017-9245,CL3543,PLATE_064,-3.3002,10.1766,-6.7866,6.2047,4.2199,-5.969,10.609,0,0,0,0,0,0,0,0,0,0
COC(=O)C1=C(C)Nc2nnnn2C1c1cccnc1,7249-0091,CL1791,PLATE_064,-1.2296,-0.7074,-3.1166,1.8959,-4.1167,-4.8506,-0.06356,0,0,0,0,0,0,0,0,0,0
Cc1cc(C)c2c(N)c(C(=O)OCCN(C)C(=O)c3sc4nc(C)cc(C)c4c3N)sc2n1,8017-9907,CL3356,PLATE_064,-10.2576,-13.8517,-9.8842,-9.6201,4.2548,-12.1128,-3.5827,0,0,0,0,0,0,0,0,0,0
Cc1ccc2[nH]c(C)c(CN3CCCCC3)c(=O)c2c1,7706-0552,CL4876,PLATE_064,-6.8775,-3.5549,-10.5617,-4.141,-7.7244,-6.0126,2.2907,1,0,0,0,0,0,0,0,0,0
Cc1nn2c(ncc3c(=O)n(-c4ccc5c(c4)OCCO5)ccc32)c1-c1ccc(F)cc1,8020-0321,CV0275,PLATE_064,-15.7949,10.4678,-0.5519,-1.6554,0.4586,-8.4036,5.944,0,0,0,0,0,0,0,0,0,0
Nc1nnc(N2CCCCCC2)s1,FF01-3596,,PLATE_064,6.5323,-9.537,2.7273,7.5466,30.4754,2.934,6.6597,0,0,0,0,0,0,0,0,0,0
NCCC1CCN(C(=O)Nc2cccc(F)c2)CC1,L334-1780,CL8711,PLATE_064,-4.1363,9.5601,0.2738,8.0213,-0.0348,-1.0411,6.3243,0,0,0,0,0,0,0,0,0,0
CC1CCCN(c2nnc(N)s2)C1,FF01-3597,,PLATE_064,6.7295,-4.7058,-1.9188,2.8998,2.947,-3.4596,10.648,0,0,0,0,0,0,0,0,0,0
NCCC1CCN(C(=O)Nc2ccccc2)CC1,L334-2071,CL8711,PLATE_064,-1.8679,-13.7574,-6.0892,2.3232,-2.8483,-5.7196,-16.901,0,0,0,0,0,0,0,0,0,0
Cc1cccc(N2CC(C(=O)O)CC2=O)c1,FF01-3685,,PLATE_064,0.9294,-7.2743,0.4097,9.0238,1.4034,1.7634,3.7472,0,0,0,0,0,0,0,0,0,0
NCCC1CCN(C(=O)Nc2ccc(F)cc2)CC1,L334-2340,CL8711,PLATE_064,-5.0385,5.6415,-1.1362,-0.0641,0.0135,-1.8062,-0.30272,0,0,0,0,0,0,0,0,0,0
Cc1ccc(N2CC(C(=O)O)CC2=O)cc1,FF01-3699,,PLATE_064,-6.3977,4.0782,0.0184,6.4256,4.32,2.1545,8.1162,0,0,0,0,0,0,0,0,0,0
NCCC1CCN(C(=O)Nc2cc(F)ccc2F)CC1,L334-2454,CL8711,PLATE_064,-5.9507,1.3926,5.6514,7.2717,2.0615,-0.7491,-6.4823,0,0,0,0,0,0,0,0,0,0
CCC(=O)N1CCCC1C(=O)O,FF01-3701,,PLATE_064,1.2986,-9.8713,-2.8503,-1.1624,-2.1164,-4.3786,2.5882,0,0,0,0,0,0,0,0,0,0
NCCC1CCN(C(=O)Nc2ccc(F)cc2F)CC1,L334-2568,CL8711,PLATE_064,-7.2689,-10.2129,-4.7458,-4.344,1.8596,-3.5946,6.459,0,0,0,0,0,0,0,0,0,0
CC1CNc2ccccc2O1,FF01-3704,,PLATE_064,4.7413,-8.9026,-1.2819,2.6486,-2.3544,-6.414,4.0389,0,0,0,0,0,0,0,0,0,0
NCCC1CCN(C(=O)Nc2cc(F)cc(F)c2)CC1,L334-2682,CL8711,PLATE_064,-0.0085,-16.8936,0.7466,1.4395,3.8371,-11.3149,1.7015,0,0,0,0,0,0,0,0,0,0
CC1CCc2c(sc(N)c2C(N)=O)C1,FF01-3884,,PLATE_064,-3.6261,-7.0043,-7.9188,0.8441,-5.5153,-3.2427,0.5005,0,0,0,0,0,0,0,0,0,0
Cc1ccc(NC(=O)N2CCC(CCN)CC2)cc1F,L334-2801,CL8711,PLATE_064,-11.9655,12.3726,-6.6663,-4.8567,-5.6258,-11.5948,-3.5588,0,0,0,0,0,0,0,0,0,0
CCOC(=O)c1c(N)sc2c1CN(C(C)=O)CC2,FF01-4010,,PLATE_064,-14.7406,-8.1234,-3.8118,-4.6931,-4.9742,-12.4089,1.9944,0,0,0,0,0,0,0,0,0,0
Cc1nnc(C2CCCCN2C(=O)NC2CCCCC2)[nH]1,M754-0764,CL9900,PLATE_064,-12.495,-1.4297,-10.811,-11.0648,-14.3255,-5.3007,3.8913,0,0,0,0,0,0,0,0,0,0
Cc1c(-c2ccc(OCC(=O)O)cc2)nc2ccc(Br)cc2c1C(=O)O,6049-2862,CL1204,PLATE_068,13.8323,8.8538,12.4961,1.2624,3.6238,4.2449,-0.47579,0,0,0,0,0,0,0,0,0,0
CCOC(=O)c1c(C)c(CCC(=O)NCCN2CCN(CC)CC2)n(C)c1C,G726-1709,CL7258,PLATE_068,-0.1573,6.159,-2.7986,1.0573,-1.537,-6.7743,7.1622,0,0,0,0,0,0,0,0,0,0
COc1ccc(C2c3sc(=O)[nH]c3SC3C4CC(C5C(=O)N(CC(=O)O)C(=O)C45)C23)cc1,6194-0102,CL4125,PLATE_068,5.8445,-1.5024,1.2168,-1.585,-6.8444,-3.4846,-5.7067,0,0,0,0,0,0,0,0,0,0
CCOC(=O)c1c(C)c(CCC(=O)NCCN2CCN(C)CC2)n(C)c1C,G726-1713,CL7258,PLATE_068,-0.0243,-2.4894,-3.8522,2.6114,0.9642,-2.7437,-9.8173,0,0,0,0,0,0,0,0,0,0
CN(C)CCCN1C(=O)C(O)=C(C(=O)c2cc3ccccc3o2)C1c1ccccc1,6247-0001,CL1575,PLATE_068,2.9927,-1.3933,9.9819,9.3038,5.3695,4.0875,-8.5213,0,0,0,0,0,0,0,0,0,0
CCOC(=O)c1c(C)c(CCC(=O)N(C)Cc2ccco2)n(C)c1C,G726-1716,CL7258,PLATE_068,6.9222,-5.2481,-0.591,1.9656,1.208,0.4371,-18.704,0,0,0,0,0,0,0,0,0,0
CN(C)CCCN1C(=O)C(O)=C(C(=O)c2cc3ccccc3o2)C1c1ccc(N(C)C)cc1,6247-0037,CL1575,PLATE_068,11.9252,-5.4017,2.9281,7.4461,9.1479,3.4128,11.929,0,0,0,0,0,0,0,0,0,0
O=C(CN1C(=O)CN(C(=O)NCc2ccccc2)c2ccccc21)NCc1ccc2c(c1)OCO2,G741-0281,CL7311,PLATE_068,0.6502,6.3198,0.7972,7.2191,10.6059,3.1306,7.1507,0,0,0,0,0,0,0,0,0,0
CN(C)CCN1C(=O)C(O)=C(C(=O)c2cc3ccccc3o2)C1c1ccc(O)cc1,6247-0140,CL1575,PLATE_068,10.1262,2.3028,3.9522,9.6451,-5.6293,9.1202,0.17684,0,0,0,0,0,0,0,0,0,0
O=C(CN1C(=O)CN(C(=O)NCc2ccccc2)c2ccccc21)NCC1CCCO1,G741-0305,CL7311,PLATE_068,7.7785,-1.796,-9.7365,2.7934,-3.5265,-6.9516,0.00934,0,0,0,0,0,0,0,0,0,0
CCOc1ccc(C2C(C(=O)c3cc4ccccc4o3)=C(O)C(=O)N2CCN(C)C)cc1,6247-0142,CL1575,PLATE_068,6.5304,11.1796,10.9001,2.971,2.0237,-4.3316,0.80398,0,0,0,0,0,0,0,0,0,0
COC(=O)c1cc(-c2cccs2)nc2c1c(=O)nc(SCc1cc(=O)n3ccccc3n1)n2C,G749-0057,CL7292,PLATE_068,-2.2431,-4.0751,-3.3978,4.1575,0.5892,-4.7349,4.3401,0,0,0,0,0,0,0,0,0,0
COc1ccc(C2C(C(=O)c3cc4ccccc4o3)=C(O)C(=O)N2CCN(C)C)cc1OC,6247-0145,CL1575,PLATE_068,-7.1391,-11.7617,4.299,6.0397,-7.9696,-0.6549,0.09338,0,0,0,0,0,0,0,0,0,0
COC(=O)c1cc(C)nc2c1c(=O)nc(SCC(=O)N1CCCC1)n2C1CC1,G749-0094,CL7292,PLATE_068,-0.2155,-1.7206,-5.8065,-11.286,-16.3332,-8.8199,-6.3646,0,0,0,0,0,0,0,0,0,0
CN(C)CCN1C(=O)C(O)=C(C(=O)c2cc3ccccc3o2)C1c1cccc(Oc2ccccc2)c1,6247-0146,CL1575,PLATE_068,1.3185,-7.3283,1.1831,-4.5803,-10.8576,-8.9683,-4.9063,1,0,0,0,0,0,0,0,0,0
COC(=O)c1cc(C)nc2c1c(=O)nc(SCc1ccccn1)n2C1CC1,G749-0096,CL7292,PLATE_068,-4.1429,-1.6919,-4.0238,-2.9358,-7.0783,-2.4366,1.6195,0,0,0,0,0,0,0,0,0,0
Cc1[nH]c(C(=O)N2CCCC(C(=O)NCCN3CCOCC3)C2)c(C)c1C(=O)OC(C)C,F602-1981,CL8031,PLATE_068,6.2872,-6.3406,4.2559,3.0084,9.1713,9.2985,2.617,0,0,0,0,0,0,0,0,0,0
Cc1cc(C)c(S(=O)(=O)Nc2ccc3c(c2)N(S(=O)(=O)c2ccc(F)cc2)CCC3)cc1C,G514-0110,CL6619,PLATE_068,15.1158,10.8688,-4.2826,15.0673,9.0886,2.3721,8.9938,0,0,0,0,0,0,0,0,0,0
CCN1CCN(CCCNC(=O)C2CCCN(C(=O)c3[nH]c(C)c(C(=O)OC(C)C)c3C)C2)CC1,F602-2006,CL8031,PLATE_068,2.47,0.608,-4.7877,0.1057,-0.3039,-8.2701,-9.8161,0,0,0,0,0,0,0,0,0,0
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)N(S(=O)(=O)c2ccc(F)cc2)CCC3)cc1F,G514-0119,CL6619,PLATE_068,-5.8961,4.7729,-1.1021,3.4512,-2.011,3.9364,-6.6242,0,0,0,0,0,0,0,0,0,0
Cc1nnc(-c2ccc(S(=O)(=O)N3CCCc4ccccc43)s2)o1,F630-0087,CL7893,PLATE_068,27.1494,13.9023,33.4885,17.7932,51.8356,27.465,25.031,0,0,0,1,0,1,1,0,3,1
CCc1ccc(S(=O)(=O)Nc2ccc3c(c2)N(S(=O)(=O)c2ccc(F)cc2)CCC3)cc1,G514-0121,CL6619,PLATE_068,4.8915,9.0325,-3.6612,19.4248,6.4515,17.2308,1.5238,0,0,0,0,0,0,0,0,0,0
O=S(=O)(c1ccc(-c2nnc(C3CC3)o2)s1)N1CCCc2ccccc21,F630-0480,CL7893,PLATE_068,27.2575,30.3831,29.7627,14.8287,52.5147,14.6057,34.195,0,0,0,1,0,1,0,1,3,1
CCOc1ccc(S(=O)(=O)Nc2ccc3c(c2)N(S(=O)(=O)c2ccc(F)cc2)CCC3)cc1,G514-0122,CL6619,PLATE_068,4.9268,9.5767,1.8368,13.7245,12.6215,9.0839,12.47,0,0,0,0,0,0,0,0,0,0
O=C1COc2cc(S(=O)(=O)N3CCCC3C(=O)NC3CCCCCC3)c(Cl)cc2N1,F632-1218,CL8363,PLATE_068,3.6495,0.7372,-5.1553,-3.2909,5.0655,-0.3514,-14.078,0,0,0,0,0,0,0,0,0,0
CCc1ccc(S(=O)(=O)Nc2ccc3c(c2)N(S(=O)(=O)c2ccc(F)cc2)CCC3)s1,G514-0137,CL6619,PLATE_068,-6.6808,7.3779,-4.0245,1.1378,3.6274,-5.0448,-0.21091,0,0,0,0,0,0,0,0,0,0
O=C1COc2cc(S(=O)(=O)N3CCCC3C(=O)NC3CCCCCCC3)c(Cl)cc2N1,F632-1220,CL8363,PLATE_068,-0.0835,-4.7284,3.8284,1.8748,4.6248,-7.5582,3.9246,0,0,0,0,0,0,0,0,0,0
O=S(=O)(Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CCC2)c1cccc(Cl)c1,G514-0140,CL6619,PLATE_068,0.459,5.6803,-1.9141,16.0695,-6.5242,-5.748,7.0614,0,0,0,0,0,0,0,0,0,0
O=C1COc2cc(S(=O)(=O)N3CCCC3C(=O)N3CCOCC3)c(Cl)cc2N1,F632-1392,CL8363,PLATE_068,-7.6286,13.1709,-5.2529,2.8304,-8.6567,-0.5302,-2.2361,0,0,0,0,0,0,0,0,0,0
O=S(=O)(Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CCC2)c1ccccc1Cl,G514-0141,CL6619,PLATE_068,-7.0736,-15.4061,-0.7733,0.1436,-25.2931,-2.8893,-0.60446,0,0,0,0,0,0,0,0,0,0
CCc1nnc(-c2cc(S(=O)(=O)NCCN(C)C)c[nH]2)o1,F640-0442,CL8384,PLATE_068,-5.2726,-4.6286,-8.2087,-6.5759,10.0465,-4.6002,0.86368,0,0,0,0,0,0,0,0,0,0
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)N(S(=O)(=O)c2ccc(F)cc2)CCC3)s1,G514-0145,CL6619,PLATE_068,-13.5202,0.7337,1.0015,-8.884,7.502,-15.8548,3.356,0,0,0,0,0,0,0,0,0,0
COc1cc(C2C(C(=O)c3cc4ccccc4o3)=C(O)C(=O)N2CCN(C)C)ccc1O,6247-0147,CL1575,PLATE_068,11.9127,6.3945,-2.7175,9.3509,-3.0291,-0.7625,-0.53549,0,0,0,0,0,0,0,0,0,0
COC(=O)c1cc(C)nc2c1c(=O)nc(SCc1cc(=O)n3ccccc3n1)n2C1CC1,G749-0109,CL7292,PLATE_068,8.8615,-3.2869,4.7402,4.8363,4.5169,-3.5975,4.3512,0,0,0,0,0,0,0,0,0,0
CCCOc1ccc(C2C(C(=O)c3cc4ccccc4o3)=C(O)C(=O)N2CCN(C)C)cc1,6247-0155,CL1575,PLATE_068,5.9837,4.4298,-7.5619,-0.3055,-3.1515,-4.0689,-4.3052,0,0,0,0,0,0,0,0,0,0
CCn1c(SCc2cc(=O)n3ccccc3n2)nc(=O)c2c(C(=O)OC)cc(C3CC3)nc21,G749-0139,CL7292,PLATE_068,9.6908,8.6987,3.5135,0.01,14.1801,4.7276,-10.852,0,0,0,0,0,0,0,0,0,0
COc1ccc(C2C(C(=O)c3cc4ccccc4o3)=C(O)C(=O)N2CCN(C)C)cc1,6247-0165,CL1575,PLATE_068,6.9118,-14.432,-0.5148,1.9323,-3.2288,4.1315,-5.7827,0,0,0,0,0,0,0,0,0,0
CCn1c(SCc2ncc(C)c(OC)c2C)nc(=O)c2c(C(=O)OC)cc(C3CC3)nc21,G749-0162,CL7292,PLATE_068,6.5813,1.8133,-0.7245,6.8768,4.8209,2.9619,-0.45261,0,0,0,0,0,0,0,0,0,0
COC(=O)CSc1nnc2c3c4c(sc3nc(C)n12)CCCC4,6280-0755,CL1987,PLATE_068,3.7036,5.7592,-8.0569,12.449,8.8655,3.7041,2.2623,0,0,0,0,0,0,0,0,0,0
Cn1c(=O)c(=O)n(CC(=O)N2CCN(C3CCCCC3)CC2)c2ccccc21,G761-0079,CL7319,PLATE_068,11.4887,-4.1979,4.1626,8.3233,5.2436,5.0651,14.792,0,0,0,0,0,0,0,0,0,0
CC(=O)c1cccc(NC2=NS(=O)(=O)c3ccccc32)c1,6291-0877,CL2325,PLATE_068,2.1738,1.5405,-3.4502,-3.0115,-0.813,2.2745,-1.0131,0,0,0,0,0,0,0,0,0,0
CCN1c2cc(C)ccc2-n2cccc2C12CCN(C(=O)Nc1cc(OC)c(OC)c(OC)c1)CC2,G764-0521,CL6673,PLATE_068,-7.2929,7.21,-13.0509,-3.7729,-1.9067,6.0179,0.41158,0,0,0,0,0,0,0,0,0,0
COC(=O)c1sc(N2C(=O)c3oc4ccccc4c(=O)c3C2c2ccco2)nc1C,6391-0202,CL3430,PLATE_068,-4.6937,-3.6078,2.4743,-0.8235,1.7665,-8.5209,6.5861,0,0,0,0,0,0,0,0,0,0
O=c1cc(CN(Cc2ccccc2)Cc2ccccc2)nc2sccn12,G769-0275,CL3443,PLATE_068,7.4782,4.2991,1.3708,5.0343,3.8459,0.9479,6.538,0,0,0,0,0,0,0,0,0,0
COC(=O)c1sc(N2C(=O)c3oc4ccccc4c(=O)c3C2c2ccc(C)o2)nc1C,6391-0220,CL3430,PLATE_068,-8.5889,-2.4449,-9.2961,-5.6822,-11.1139,-5.7911,-1.6976,0,0,0,0,0,0,0,0,0,0
COCCN(Cc1ccc(F)cc1)Cc1cc(=O)n2ccsc2n1,G769-0327,CL3443,PLATE_068,-6.1715,-2.5705,-5.2598,-3.1076,-5.7786,-6.4081,-1.8663,0,0,0,0,0,0,0,0,0,0
COc1cc(-c2nc3sc4c(c3c(=O)[nH]2)CCCC4)ccc1OC(C)C,6404-0126,CL0330,PLATE_068,-2.0675,-1.5785,-0.0927,-11.8712,24.7491,-3.4351,-3.5709,0,0,0,0,0,0,0,0,0,0
COCCN(Cc1ccc(F)cc1)Cc1cc(=O)n2c3c(sc2n1)CCCC3,G769-0329,CL3443,PLATE_068,2.2777,16.8641,-2.5535,-10.4324,1.8789,-2.5663,2.2269,0,0,0,0,0,0,0,0,0,0
O=S(=O)(c1c[nH]c(-c2nnc(C3CC3)o2)c1)N1CCCc2ccccc21,F640-2439,CL8384,PLATE_068,39.9605,45.1195,47.2954,14.4473,55.5637,25.1045,78.211,0,1,1,1,0,1,0,1,5,1
O=S(=O)(CCc1ccccc1)Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CCC2,G514-0150,CL6619,PLATE_068,4.0257,13.4824,0.3208,6.6414,11.9784,-1.6254,-0.88209,0,0,0,0,0,0,0,0,0,0
Cc1nn(-c2cc(N3CCCC3)ncn2)c(C)c1CCC(=O)NC1CCCC1,F644-0026,CL7661,PLATE_068,0.778,-6.0671,-4.3516,-3.1712,7.6819,-3.4623,-2.5085,0,0,0,0,0,0,0,0,0,0
CCc1ccc(S(=O)(=O)Nc2ccc3c(c2)N(S(=O)(=O)c2cccs2)CCC3)cc1,G514-0168,CL6619,PLATE_068,1.1688,15.7041,-6.6806,0.2535,16.3882,7.4869,5.0218,0,0,0,0,0,0,0,0,0,0
Cc1ccc(CNC(=O)CCc2c(C)nn(-c3cc(N4CCCC4)ncn3)c2C)o1,F644-0128,CL7661,PLATE_068,4.8166,6.6565,0.1209,4.8091,7.1477,10.9962,-5.5589,0,0,0,0,0,0,0,0,0,0
CCOc1ccc(S(=O)(=O)Nc2ccc3c(c2)N(S(=O)(=O)c2cccs2)CCC3)cc1,G514-0169,CL6619,PLATE_068,1.5876,11.3878,-0.4391,12.465,9.3557,12.8858,-3.4213,0,0,0,0,0,0,0,0,0,0
CN(CCNC(=O)c1cc(=O)n(C)c2c1c(=O)n(C)c(=O)n2C)C1CCCCC1,F668-0877,CL8113,PLATE_068,6.8006,1.29,-8.1585,4.0783,7.3132,-1.3164,7.3089,0,0,0,0,0,0,0,0,0,0
O=S(=O)(Nc1ccc2c(c1)N(S(=O)(=O)c1cccs1)CCC2)c1cccc(Cl)c1,G514-0182,CL6619,PLATE_068,-2.0238,5.9789,-4.2518,12.4859,2.8557,0.1354,6.0129,0,0,0,0,0,0,0,0,0,0
COCCn1c2c(=O)[nH]c(=O)n(C)c2n2c(-c3ccc(Br)cc3)nnc12,F722-0436,CL8339,PLATE_068,4.0652,-10.4315,-4.5616,1.6652,-3.0939,-4.9958,-8.0564,0,0,0,0,0,0,0,0,0,0
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)N(S(=O)(=O)c2cccs2)CCC3)c(OC)c1,G514-0186,CL6619,PLATE_068,-2.4707,19.7297,-4.6326,-2.2442,25.9336,-1.1612,6.3612,0,0,0,0,0,0,0,0,0,0
COc1ccc(Br)cc1-c1nnc2n(C(C)C)c3c(=O)[nH]c(=O)n(C)c3n12,F722-0987,CL8339,PLATE_068,-4.8569,7.5538,4.0158,2.785,0.1449,-4.0698,6.1259,0,0,0,0,0,0,0,0,0,0
CS(=O)(=O)N1CCCc2ccc(NS(=O)(=O)c3ccc4c(c3)OCCO4)cc21,G514-0216,CL6619,PLATE_068,0.1399,8.7052,-10.649,8.0821,6.9309,4.6555,-2.2053,0,0,0,0,0,0,0,0,0,0
COc1ccc(Br)cc1-c1nnc2n(CC(C)C)c3c(=O)[nH]c(=O)n(C)c3n12,F722-0989,CL8339,PLATE_068,-13.5524,-8.6642,-3.8691,-10.8329,-15.0794,-15.8407,-2.7525,0,0,0,0,0,0,0,0,0,0
CS(=O)(=O)N1CCCc2ccc(NS(=O)(=O)c3cc(F)ccc3F)cc21,G514-0224,CL6619,PLATE_068,-16.9259,-12.2132,-7.914,-3.4654,-15.593,-6.742,0.83991,0,0,0,0,0,0,0,0,0,0
COc1ccc(Br)cc1-c1nnc2n(CCC(C)C)c3c(=O)[nH]c(=O)n(C)c3n12,F722-0991,CL8339,PLATE_068,6.5252,-7.2185,3.1478,-7.2733,-4.8414,-8.9665,-4.1024,0,0,0,0,0,0,0,0,0,0
CS(=O)(=O)N1CCCc2ccc(NS(=O)(=O)c3cccs3)cc21,G514-0234,CL6619,PLATE_068,-3.5952,14.2117,2.7744,-4.5184,6.3877,-3.6434,-0.69082,0,0,0,0,0,0,0,0,0,0
CN(C)CCNc1oc(-c2ccc(F)cc2)nc1C#N,6409-0011,CL1350,PLATE_068,9.8508,4.2869,1.6566,2.2665,8.7117,6.2025,3.7791,0,0,0,0,0,0,0,0,0,0
COCCN(Cc1ccc(F)cc1)Cc1cc(=O)n2cc(C)sc2n1,G769-0334,CL3443,PLATE_068,2.9148,2.9015,-1.8502,1.412,3.8486,-1.3708,5.8483,0,0,0,0,0,0,0,0,0,0
COC(=O)Cn1c2ccc(F)cc2c2nc3ccccc3nc21,6445-0095,CL0306,PLATE_068,7.5042,-7.9995,-5.0889,3.4699,1.2233,3.103,-22.227,0,0,0,0,0,0,0,0,0,0
CN(Cc1ccc(Cl)cc1)Cc1cc(=O)n2c3c(sc2n1)CCCC3,G769-0355,CL3443,PLATE_068,6.4431,9.7906,-2.514,2.1049,0.4588,5.3165,2.8181,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc2c(c1)OCO2)c1cc2n(n1)[C@H](C(F)(F)F)C[C@H](c1ccco1)N2,6466-1039,CL2318,PLATE_068,0.963,6.5653,6.469,3.3809,0.3014,-0.4431,-19.357,0,0,0,0,0,0,0,0,0,0
COCCN(Cc1ccc(Cl)cc1)Cc1cc(=O)n2c3c(sc2n1)CCCC3,G769-0407,CL3443,PLATE_068,2.7412,14.941,0.2828,6.3566,10.0581,10.7562,5.1748,0,0,0,0,0,0,0,0,0,0
Cn1c2c(c(=O)[nH]c1=O)C(c1ccc(C(=O)O)cc1)C1=C(N2)c2ccccc2C1=O,6484-0012,CL1312,PLATE_068,4.8676,7.6421,0.4766,11.1926,2.0885,3.6374,5.373,0,0,0,0,0,0,0,0,0,0
COCCN(Cc1ccc(Cl)cc1)Cc1cc(=O)n2cc(C)sc2n1,G769-0412,CL3443,PLATE_068,5.7904,7.0391,-0.1078,10.5032,-1.3499,4.9254,6.7948,0,0,0,0,0,0,0,0,0,0
COCCn1c2c(c(=O)[nH]c1=O)C(c1ccc(C(=O)O)cc1)C1=C(N2)c2ccccc2C1=O,6484-0068,CL1312,PLATE_068,0.7282,1.0316,-0.316,-0.5854,-2.1414,-3.3108,5.6982,0,0,0,0,0,0,0,0,0,0
CCN(Cc1ccc(C)cc1)Cc1cc(=O)n2c3c(sc2n1)CCCC3,G769-0498,CL3443,PLATE_068,5.2583,11.7876,-6.5018,1.7836,10.3199,-5.8442,2.4929,0,0,0,0,0,0,0,0,0,0
COCCCn1c2c(c(=O)[nH]c1=O)C(c1ccc(C(=O)O)cc1)C1=C(N2)c2ccccc2C1=O,6484-0099,CL1312,PLATE_068,-3.0922,0.3065,0.7243,6.9107,9.1902,-4.3588,2.7213,0,0,0,0,0,0,0,0,0,0
CCCN(Cc1ccc(C)cc1)Cc1cc(=O)n2c3c(sc2n1)CCCC3,G769-0511,CL3443,PLATE_068,3.3315,-0.72,-5.2931,12.3582,-0.8957,-5.5883,7.6856,0,0,0,0,0,0,0,0,0,0
CCn1c2c(c(=O)[nH]c1=O)C(c1ccc(C(=O)O)cc1)C1=C(N2)c2ccccc2C1=O,6484-0158,CL1312,PLATE_068,-9.4047,-5.5883,-1.7296,-1.6206,-11.4098,-3.9129,5.7196,0,0,0,0,0,0,0,0,0,0
Cc1ccc(CN(Cc2cc(=O)n3ccsc3n2)CC(C)C)cc1,G769-0522,CL3443,PLATE_068,-2.6515,-13.8384,-5.9088,-3.7017,-7.295,5.091,0.59126,0,0,0,0,0,0,0,0,0,0
CCN(CC)CCSc1nc(O)c(C(C)C)c(=O)[nH]1,6640-0013,CL0015,PLATE_068,6.1666,-3.0888,-3.7226,-4.3173,7.6531,-7.3191,-5.8551,1,0,0,0,0,0,0,0,0,0
